rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
2.0,Slide Difficult to Slide,"I bought this necklace for my glasses. I have arthritis and even if I didn’t, the slide is very difficult to move up and down. For $40.00, I expected much better. I’m seriously considering returning. It is nice looking though.",B07RQVQ85Q,B07RQVQ85Q,AE37YNXAY4SPB66QQS76ATQD7IZQ,1582676508460,1,True
3.0,Cute,I wear 7.5 shoes size. Two out the three socks I tried just barely fits. Got a blister from the fishnet style sock due to the material not fully covering the toes. Otherwise they are nice.,B01FJH9OL4,B01FJH9OL4,AGDX7K6DAT4YGSILB6IRQFHWNSDQ,1494787646000,4,True
5.0,Good quality,Fun tutu,B016BYB0B6,B016BYB0B6,AEEWGV7RTGLV7FAFJ4EFCIQUDO6Q,1545905265961,0,True
5.0,Great quality for the price!,Will be buying more soon! Quality is as nice as some of my more expensive pairs of workout pants for a third of the price. Love the pockets too!,B07QR2CD3Y,B07GKLQ5KV,AF6FL7X7LCH4XCHTRIETKHJWKXSQ,1582810718292,0,True
5.0,Five Stars,Looks great and grandma approved!,B017V4EPKI,B017V4EPKI,AFYBH434SMPMTS7YL5JO5ZXNANXA,1451881550000,0,True
5.0,Five Stars,good,B074FWCWTC,B074FY6JSY,AF2DRCZE6NRRDFIX5GMZDYWEEHRQ,1534942602830,0,True
5.0,Five Stars,Great!! I love this!!,B0721NL6DN,B071GPFRJX,AEIVPDYU7MLGGBIFERDG5UHO6RSQ,1505889316398,2,True
5.0,Good product. Trained in it for 3 weeks before ...,Good product. Trained in it for 3 weeks before a Sprint TRI it held up well. It dried quickly on a bike no chafing anywhere. On the run the shorts didnt roll up as i was running and defiantly no feeling like wearing a dipper.,B01N5FFP1E,B01N5FFP1E,AGJLJ7MD4OJLW6UQZHI5FRMQHF2Q,1492428814000,0,True
4.0,Four Stars,Too short on me to be a dress I ordered the xl size and I'm 5'6',B01C05BOTI,B01C05BOTI,AHPBAWNBVF3ITDQAM4CMD2YJOYOQ,1492708746000,0,True
5.0,order these,These are really nice and very cute on. I think I want the black ones too.,B00GDNMSXK,B00GDNMSXK,AH5E7EDIVE5JWAQCCML3YDOXZ5XA,1435013128000,0,True
2.0,Two Stars,"came with nleaf distorted, I was promised a new one but one never came.",B00F0GYDHA,B00F0GYDHA,AFSSIIOTMFRAN5OAYZ7G4V3A7BWA,1458189047000,0,True
5.0,Comfortable Statement Piece,"Love the fabrication, functionality and graphic design!!",B08F268MLW,B08F268MLW,AHZSCCWZP2COU6JNJXL6SCXTNIYA,1604158542866,0,True
2.0,I liked the look of the boots and they seemed to ...,"I liked the look of the boots and they seemed to fit fine but the first time I put them on the loop at the back broke on both boots.  Not a good sign of quality and, for these boots, you really need the loop to get them on properly.  I sent them back.",B071D5N5BS,B071D5N5BS,AFVA2N7U462MXUVJLYQXPYUXBADQ,1518117809896,0,True
3.0,nice,Nice one but little pricey,B00B6YMO3U,B00B6YMO3U,AEXVC2BEOITDNWFRK5WV7CICM2PA,1476640323000,0,True
5.0,Awesome band,"Very soft and comfortable, I will buy more colors.  If you are looking for a soft yet strong band this should be your choice",B07X9K6ZJW,B07X9K6ZJW,AEWPLQYDOBPJTBQBEKGKMTO2XBUQ,1576713674136,0,True
5.0,Sexy,"Perfect. I’m 5’5” 155lbs, on the curvier side and bought a large. The fit was exact. The top can be worn alone or with a bra/bathing top for added security/comfort for those with bigger boobs). The bottom piece is very cheeky. Very sexy bathing suit. Love it!",B07CK824H1,B07CK824H1,AEZRR5B62C4HKWSD2N452ZY3EODA,1562552074583,0,True
5.0,Happy,Value more than the price I buy it. So nice,B00WAWN4MW,B00WAWN4MW,AEHHX4KX72YC7QLZ2GKW7NNWFBRQ,1599931761810,0,True
5.0,Cute for a newbie,This outfit was super cute for a new baby. I got the 0-3 months and It was a bit bigger than a normal 0-3.,B08QR5XKNQ,B08QR5XKNQ,AH3I6MB7DSCRWSCIPTEY726T6LFA,1612744775492,0,True
5.0,Great value quality and look for the cost,"We ordered these dresses for a derby themed event. Sizes ordered were XL, 2XL, Small, and medium. All fit perfectly! Quality for the price is great! We did add petticoats to our dresses which made them look much better! Only complaint is that the waistline is a little short. I wear a jean size 34 in a low rise jean, chest is a 36D/38C and the 2XL fit all areas as described in the measurement chart. The fabric had some give in it.",B01JOII6C2,B01JOII6C2,AE5L6KSATTKMLEIJYXQLOEBI7ERA,1492457077000,1,True
5.0,Unique gift choices!,These coin purses are very sweet & make great little side gifts.,B07G9WWFG6,B07G9WWFG6,AHA6LFMIEKJWJLXPHVN5G4L3YERA,1577989914889,1,True
5.0,Good,Feels good,B07B9P49G6,B07B9P49G6,AE6RPZN7OF745GKOGEORJGSYBQ2A,1576220644762,0,True
1.0,One Star,it was cheap crap it fell apart when i put  the back on,B017UUONLO,B017UUONLO,AEVUWAKKEXMH5VIZ3YZQPX7G47WQ,1448568077000,0,False
5.0,As Expected,This is flattering and comfortable.,B01G6RNNCC,B01G6RNNCC,AFTXYSMMIU3NLHTJVHJ63V76Z74A,1468779163000,0,True
2.0,Not what I expected,Not what I expected.  This unfortunately did not have pockets as mentioned and it’s not a soft fabric.,B08HJ9Z8VV,B08HJ9Z8VV,AFWFSTEYJWQTLTAUOIEXINHV22JA,1617680155160,1,True
5.0,"Great value, well designed",Love it!,B01N5O6GCP,B01N5O6GCP,AH7QPSCLG5DVO3MR6TGBLX4JHQ2A,1516161952928,0,False
5.0,Nice watch band,"Looks good on my smartwatch. Exact color as described by the seller. Matches the color of my smartwatch, with bezel number mark color brown and case of brownish-grayish color.",B083W5NN35,B083W5NN35,AGXW3UTT26STVSP4M4MGNXZPRT4A,1580588913203,1,True
5.0,"... and pants with elastic waist band which is very comfortable, it’s still long for our little boy but ...","Outfit is a cotton soft material and pants with elastic waist band which is very comfortable, it’s still long for our little boy but can be folded to fit and the jacket can be paired with other pants and shirts. And the reviews that I read are right, it’s like Carter brand baby clothes material that are soft and comfy. It’s a very cute outfit for Christmas. I am more than pleased with my purchase.",B0746G45D6,B0746G45D6,AHL7VUJ52BWHXCPSXUBQVU47ZORQ,1513833470947,0,True
5.0,Beautiful and light weight,I purchased these are earrings for the 25th Essence Festival. And I was thoroughly impressed they went with my outfit wonderfully they're so colorful is what originally drew me to them they are so lightweight that I actually forgot that I had them on until it kind of got stuck onto my shirt but they are really amazing and kind of heavy-duty I purchased a different pair earrings from another company and one of those Loops kind of broke off these are great they're beautiful and I definitely have recommended to other friends and family and looking to get things in the near future from this particular company,B07GHW6V8L,B07GHW6V8L,AFN473S44RAUJ7DAJCQ3FGUTE3GQ,1563051630734,0,True
1.0,One Star,Did not like the color,B078C4SLDL,B078C4SLDL,AENZFS3BFTZ74LD2CK2MUHDNI5LQ,1527723551570,2,True
1.0,BAD!,"Ordered 2, got the wrong size for one of them. Two completely different sweatshirts, one is thicker. One of them has an off-center logo, the other has a hole. Bad product",B01MR60MZ0,B01MR60MZ0,AEUWJVKSAOIY73LIBQ2ON4KMO3QQ,1513316579266,0,True
5.0,Good quality and does look good,Not a fan of &#34;flat hats&#34; but my son digs them. Good quality and does look good. Have a hard time getting him to take it off.,B016DZ2JSQ,B016DZ2JSQ,AGSZZEZKNMH54HTBHM6ZZAAQ42CQ,1458567264000,0,True
5.0,Better quality than I expected,Very soft and comfy. Better quality than I expected. I would buy this again. It is a little short on the sides but not too bad.,B019MMYBLA,B019MMYBLA,AEK5X3FCHYU2IG6KRENELOKKPKXQ,1454176475000,0,True
5.0,Great glasses!,Arrived quickly and I like them a lot!,B01NBJKEDP,B01NBJKEDP,AF7UBTJADFXY435HUEP45IRI6J6A,1536074945204,0,True
5.0,Get one size bigger if you are truly athletic or work out.,Great shirts but get a extra size up if you are athletic cut. Had to send back and get XX large. I'm 6' and 197 and work out daily. Great on the waist but tight in the back and length was too small. Waiting on the XX large and hopefully it s good fitting. Quality seems great for the $.,B0744C8Y5L,B09H6MXJ71,AEO63CYIVISKDGBOX247DLNSYUUA,1656277385271,0,True
5.0,Five Stars,Love the feel and they fit great!  Will be buying some more of these shorts.,B071SD716H,B071SD716H,AE22S7Q26THBCKATDZ4DE547RBYQ,1505523319057,0,True
5.0,Great watch,It’s a great looking watch for a little bit of money...,B07SYZ2M9D,B07SYZ2M9D,AFHT7C773TFALYFCQL6SMILBF5RQ,1566349568409,0,True
5.0,Five Stars,"Cute dress , order my regular size fits as expected",B06Y42PQB7,B06Y42PQB7,AEAXVPQIFVBETLNYNKLFRZFF5WOQ,1512102558223,0,True
1.0,"Did not even last through opening package, got today ...","Did not even last through opening package, got today in mail and seem ripped when just trying to open bag, do not trust using for grocerys if seems fall apart just from opening bag up.  Spend more and get well made product.",B01N0LBCHB,B01N0LBCHB,AEYPUYAAJX2NJ3JPAPDLXK474F4A,1516673330603,0,True
5.0,Five Stars,I simply love this necklace. It goes well with any dress and looks great!,B01C3I06E6,B01C3I06E6,AEC3GJ6A2XYLUJATR75Q2DWG7WKA,1523339254145,0,True
5.0,OBSESSED,"So lovely, just a bit heavy so I only wear them short periods of time.",B07ZS43GTZ,B07ZS43GTZ,AGGAWG6SBH2ESG5HYDBMILILPAFQ,1637918768529,0,True
5.0,Beautiful necklace!,I loved this necklace!,B0837T6FT6,B0837T6FT6,AG7FJECGTTXGOKAUFJSLRUKKPNHQ,1594078975790,0,True
1.0,WEB AD stated Shoe Size 8-14.... ...,"WEB AD stated Shoe Size 8-14 .... Package was ACTUALLY 6-12 ...... Email response from a rep ... She yells me OH, Everyone says They Are Bigger than the state on package ....... NO THEY ARE NOT!!!  TOO SMALL I wear a Size 14 shoe and They are TOO TIGHT  and they are HOT ?????",B07BB2QPPD,B07BB2QPPD,AFCEURH7DGS5J2D2K2KR2JVPSZUQ,1532997496962,0,False
1.0,Damaged,Arrived Damaged! Really disappointed,B07YD4Y5ZS,B07YD4Y5ZS,AE3BNEJR3VQG4SRIANMSWE3YY4DQ,1622254198962,0,True
5.0,Great hat and price!,Great fitting hat that is nicely made and priced fair.  I recently ordered the black hat to go along with the gray one.,B073CLM889,B073CLM889,AE2NKGBSGRUYCQDALCJMZPVOO6DA,1534362426432,0,True
5.0,Greatvproduct,Perfect as expected,B07CVH8TSH,B07CVH8TSH,AGF3PSXZFVWIPPCL5P3C7QC6K5EQ,1551121007286,0,True
5.0,Beautiful,Lovely earrings! Very pleased!,B07RMXCJ2L,B07RMXCJ2L,AGCEHH5WU6TASMDF2NVQBOPRGQYQ,1564088434433,0,True
3.0,Not tight enough,I have a lot bigger muscles than the models in the photo but with only 4% body fat. I expected this shirt to show off my perfect abs but I guess my pecks are to big and the shirt didnt compress enough around the mid section to show them off. Im 7 feet tall so the shkrt was also a little short.,B085H7TK82,B085H7TK82,AG2OBHI4XLBEHZPFXBFOCISU7BRA,1621195146300,0,False
1.0,Missing parts,Two of my chains were missing the connection plastic pieces so they aren’t usable.,B09NDM98Y4,B09NDM98Y4,AH7QSKCRNTQK3L3I7NTPGQ3K3HFA,1643595865798,0,True
4.0,Pretty,"It was a very pretty shoe but it seemed to have run a little to big for my daughter.<br /><br />Please, let me know if this review helped you!<br /><br />Thanks",B0135LP8ZM,B0135LP8ZM,AGMRTZSQXADODDPJ4VAKHIX2TBKA,1473552835000,0,True
1.0,One Star,junk ! save your money and go to the dollar store,B00QKWMU4Q,B00QKWMU4Q,AH3M7INZ7CHIYO4ALG7KIIRKAGCQ,1512846150018,0,False
1.0,One Star,Broke the same day im use,B01CHYYBF6,B01CHYYBF6,AFME3XYXKDHIRY7JWUEOW3IHE6MQ,1473075220000,1,True
5.0,Oerfect,Fits perfectly,B01DW264N4,B088K6Y2WG,AGTAAT2J7AOEKFAPZD66QJQOGMNQ,1580845909449,0,True
2.0,You get what you pay for,I wasn’t super impressed by this. I felt that it was very thin and a lot brighter than what I thought I was going to get. I ordered the pink one and it came as a bright neon pink. I have had luck from the company before and ordered for an upcoming beach vacation. It would have been alright most likely for a one time use but I just felt like I could do so much better. It is big so feel free to size down.,B06Y65FL5J,B06Y65FL5J,AHWDG6WESTXS3HB3TWREWG55QJUQ,1525697245861,0,True
1.0,"Cheap material, everything breaks on it.","There are 3 zippers on each luggage.  Within 2 trips, I had 4 broken zippers.  One wheel fell off, and the thin plastic had a hole about 3 inches wide in it.  This is not the type of luggage that survives air travel.  If I could give it no stars, I would.",B01MYN2CNQ,B01MYN2CNQ,AGCVGU7UHOMTC3UOSCYKBKGWBPMA,1538015202354,0,True
2.0,Bought for my RV. Made of styrofoam. Does ...,Bought for my RV.  Made of styrofoam. Does not appear to be very durable. Sent is back.,B071ZC63HF,B071ZC63HF,AHBA7XIOY5MV5CLEKRM35YBYUPGA,1538330622625,1,True
5.0,Very vaery good quality. As it was previously mentioned it does ...,Very vaery good quality.As it was previously mentioned it does need some tweaking. If you are a fan of spirited away the mask does resemble no face. I love it. Oh and i have a larger neck and it fits great,B00DLZ0Q14,B00DLZ0Q14,AGI663NEMCDDFYNRCIXJGTJX7LXA,1409682768000,0,False
5.0,They look good!,I like them but I haven’t use them yet. I shall use them next time I travel,B07MBRZ6WH,B0C6JBL42K,AHMKNJ2GND2PEVUYHT3WZX6LRITQ,1571705184511,0,True
5.0,Great fit and quality,"Love the fit, I wear them for work! Lots of compliments and make me look skinny 🥰🥰",B08PTTB31M,B08PTTB31M,AFKGN5SXYPJR7EGPPRTVTRRSBZUQ,1623274060443,0,True
5.0,Perfect,Great Pants and fit perfect. Love the color as well.,B00GOLER1W,B00GOLER1W,AFBHHWD77UP4NNLU32BEAW7TI2CQ,1436186386000,0,True
5.0,Great addition to a little girl's wardrobe!,"These are so cute! My sweet baby wore these at Halloween with her Raggedy Ann costume, and then again for Christmas with a dress. We have gotten lots of compliments on them. I ordered these in several colors and we love them all!!",B015EMUT1I,B015EMUT1I,AH2CEOS3SBDTVIDRTSON7J3TBCOQ,1449718621000,0,True
5.0,Five Stars,It was a gift for my husband and he loves it,B0743YK4NN,B0743PBJ7C,AFTD6NZ7JNZWUUWKNGEYV6QIBJPA,1514211408131,1,True
1.0,Already broken and they were well cared for,"So I got these in May and loved them. Whenever they weren’t on my face they were in a protective case. Yesterday I was wearing them and the whole right arm just fell off. I picked it up and saw that it wasn’t the screw that had come out, but the plastic joint piece just broke. It just snapped in half.  At least they weren’t really expensive.",B01CF0C26M,B01CF0C26M,AHGIYLODHGADB3TUVNSGUE2NQGHA,1626630433373,0,True
5.0,"This purse is very lightweight,. It is lined an just the right size to carry plenty of essentials!","This is my new Favourite purse! I have had so many compliments and great conversations about this silver purse. Everyone loves it and wants to know where to get it. I hope I've helped you sell a few more. Very lightweight, and the chain is great for a cross body fit. Thank you so much for the speedy delivery!",B074QN2J3Y,B074QN2J3Y,AEWVSJFYYZ22WLW5TX6IRC3E24JA,1537552653506,1,True
5.0,Stylish piece,"Not gonna lie, they feel a tad bit cheap and flimsy, but they are adorable. I get so many compliments on them. Great value for the cost!",B01D0JFNM2,B01D0JFNM2,AHYGCVOVS5V25QMZN7GCB4N6TDWA,1566630555641,0,True
5.0,WORKS GREAT AND DON'T HAVE TO GET IN A RESTAURANT AND ...,WORKS GREAT AND DON'T HAVE TO GET IN A RESTAURANT AND HAVE TO GO BACK TO THE CAR FOR REG. GLASSES,B01KWAA1HE,B01KWAA1HE,AH24UOVZAHUMTSC3IJHLVUOSI23Q,1503514180813,0,True
3.0,These socks do keep my feet warm when I am ...,"These socks do keep my feet warm when I am not walking around; however, they do not seem to work as well on my tile and laminate floors. That being said, I wear them to bed almost every night and I was able to make cat toys out of the pompoms and string. :)",B0172G16XO,B0172G16XO,AGX3TKMNR55VVPDLEFEB2326ISRA,1453318965000,0,True
4.0,Perfect fit,"Sent this to my nephew so didn’t see it. He said he fits a large but ordered xxl, he said it’s perfect and will keep him warm in 30 and below.",B07G5MRRSS,B07G5MRRSS,AGGRA2PE57KL477WWFZIJIHTMLXA,1543258208764,0,False
5.0,Good product,Good product. Delivered on time. Strap that binds it is kind of odd as it hangs on the side of the umbrella.,B00UZIWKY6,B00UZIWKY6,AHL5K46PZY44TUARASICYAJCGIYQ,1451177280000,0,True
5.0,Five Stars,Love 'em !,B01CHHQH0A,B01CHHQH0A,AGE7MSH24VHXTNBFILZYR5NUSYFA,1513168981174,0,True
4.0,Very cute hat and soft which I liked for my 6 month old but it is too ...,Very cute hat and soft which I liked for my 6 month old but it is too big for him which is fine bc he will grow into it,B01FH7PV0Y,B01FH7PV0Y,AHMVZQ3S5OYKAA5HRR5WUWSZMG4A,1475261388000,0,True
4.0,Great Product!,"Awesome quality! It looks just like the picture and is surprisingly heavy. It's not super small, which is what I was afraid of.",B00MGTBZDE,B00MGTBZDE,AFSLVGIV4MNANY3TIMWH6GP6CYHA,1446570633000,0,True
2.0,way too small,This is cute but it is way too small. I am a big girl (5'8&#34; and 180 lbs) but only wear a size large normally. This is ridiculously small and I could barely get it on. I doubt this would fit an adult if you are more than 140 lbs and it may still be tight. I gave it to my 9 year old daughter and it fits her great.,B00NGH2Y44,B00NGH2Y44,AGCEQBO6SMLGG2H6DRMON6I3CT2Q,1414440936000,28,True
5.0,Likes,"I like the fabric, the feel, the fit",B07S5JWG3W,B07S5JWG3W,AG2KJG66RBFBX2V63ADEMGBIVAGQ,1569929945251,0,True
